member,period_end,prior_breadth,breadth,n_added,retained_fraction,displacement_portfolio,displacement,null_displacement_mean,null_displacement_p05,delta_vs_null
Norway,2015,13,13,3,0.7692307692307693,0.1201923076923077,0.5208333333333334,0.5738286973448778,0.4849364791288566,-0.05299536401154448
Peru,2015,2,2,0,1.0,0.0,,,,
Poland,2015,2,3,1,0.6666666666666666,0.1875,0.5625,0.6858899275633621,0.47787500000000005,-0.12338992756336209
Portugal,2015,2,3,1,0.6666666666666666,0.1282051282051282,0.3846153846153846,0.726393045142111,0.5602370689655173,-0.3417776605267264
Romania,2015,8,5,0,1.0,0.0,,,,
Russian Federation,2015,12,13,2,0.8461538461538461,0.07692307692307693,0.5,0.5847840409961467,0.4772727272727273,-0.08478404099614667
SCAR,2015,11,8,0,1.0,0.0,,,,
South Africa,2015,9,8,2,0.75,0.10807692307692307,0.4323076923076923,0.6174599445450639,0.4923076923076923,-0.18515225223737164
Spain,2015,7,8,1,0.875,0.0625,0.5,0.6044679325684517,0.44773706896551724,-0.10446793256845166
Sweden,2015,3,4,1,0.75,0.14423076923076922,0.5769230769230769,0.6600064077989907,0.5,-0.0830833308759138
UNEP,2015,3,3,0,1.0,0.0,,,,
Ukraine,2015,7,7,1,0.8571428571428571,0.07792207792207792,0.5454545454545454,0.6061769130294992,0.3846153846153846,-0.06072236757495375
United Kingdom,2015,12,13,2,0.8461538461538461,0.09187169106197447,0.597165991902834,0.6024355045738485,0.4951923076923077,-0.005269512671014498
United States,2015,10,11,2,0.8181818181818182,0.08367768595041322,0.4602272727272727,0.5997496305285405,0.49646998834498834,-0.13952235780126776
Uruguay,2015,12,9,1,0.8888888888888888,0.04273504273504273,0.3846153846153846,0.580458936449391,0.4375,-0.19584355183400637
Venezuela,2015,3,3,0,1.0,0.0,,,,
WMO,2015,3,3,0,1.0,0.0,,,,
ASOC,2016,11,10,1,0.9,0.046153846153846156,0.46153846153846156,0.575960113703065,0.47058823529411764,-0.11442165216460343
ATS,2016,1,1,0,1.0,0.0,,,,
Argentina,2016,11,12,3,0.75,0.13257575757575757,0.5303030303030303,0.6020206414463007,0.5150502275502276,-0.07171761114327047
Australia,2016,14,13,2,0.8461538461538461,0.07934373318988704,0.5157342657342657,0.5468492854599672,0.45743423961096374,-0.03111501972570152
Austria,2016,1,1,0,1.0,0.0,,,,
Belarus,2016,3,5,2,0.6,0.2711229946524064,0.677807486631016,0.7036598200658812,0.6081490384615384,-0.02585233343486526
Belgium,2016,9,9,1,0.8888888888888888,0.04273504273504273,0.3846153846153846,0.5935302475428382,0.4482758620689655,-0.20891486292745365
Brazil,2016,8,9,1,0.8888888888888888,0.05050505050505051,0.4545454545454546,0.6402743252237246,0.47952941176470587,-0.18572887067827004
Bulgaria,2016,5,3,0,1.0,0.0,,,,
CCAMLR,2016,4,4,0,1.0,0.0,,,,
COMNAP,2016,12,13,2,0.8461538461538461,0.07154384077461,0.465034965034965,0.5878533427576924,0.4749278846153846,-0.12281837772272741
Canada,2016,2,2,0,1.0,0.0,,,,
Chile,2016,13,10,3,0.7,0.1660839160839161,0.5536130536130536,0.590488862417539,0.5027651515151516,-0.03687580880448538
China,2016,9,7,1,0.8571428571428571,0.07428571428571429,0.52,0.6192575766067853,0.4545454545454546,-0.09925757660678525
Colombia,2016,3,5,2,0.6,0.21025641025641026,0.5256410256410257,0.6924320505634892,0.5294117647058824,-0.16679102492246356
Czechia,2016,5,5,1,0.8,0.1,0.5,0.6146140947376882,0.46153846153846156,-0.11461409473768824
Ecuador,2016,7,5,0,1.0,0.0,,,,
Finland,2016,5,5,1,0.8,0.1,0.5,0.6443216133680383,0.48,-0.14432161336803828
France,2016,12,13,1,0.9230769230769231,0.04615384615384615,0.6,0.5850660923739618,0.44999999999999996,0.01493390762603819
Germany,2016,11,9,0,1.0,0.0,,,,
IAATO,2016,6,9,3,0.6666666666666666,0.19328149920255183,0.5798444976076554,0.6463526351430697,0.5622474747474747,-0.06650813753541429
IHO,2016,3,3,0,1.0,0.0,,,,
IMO,2016,1,1,0,1.0,0.0,,,,
IUCN,2016,3,2,0,1.0,0.0,,,,
India,2016,8,8,1,0.875,0.09,0.72,0.6205269801699315,0.3846153846153846,0.09947301983006851
Italy,2016,9,6,1,0.8333333333333334,0.08333333333333333,0.5,0.6297449008453025,0.4375,-0.12974490084530255
Japan,2016,7,6,2,0.6666666666666666,0.2330827067669173,0.6992481203007519,0.630117986777288,0.5106965249662618,0.06913013352346387
Korea (ROK),2016,7,8,4,0.5,0.26593822843822845,0.5318764568764569,0.6219095435455348,0.5226726398601399,-0.09003308666907794
Malaysia,2016,3,3,0,1.0,0.0,,,,
Netherlands,2016,10,8,0,1.0,0.0,,,,
New Zealand,2016,13,17,4,0.7647058823529411,0.1254946524064171,0.5333522727272727,0.560911222413067,0.49751778394019774,-0.02755894968579431
Norway,2016,13,13,3,0.7692307692307693,0.11698717948717949,0.5069444444444444,0.569263244795547,0.4939255189255189,-0.0623188003511026
Peru,2016,2,1,0,1.0,0.0,,,,
Poland,2016,3,4,1,0.75,0.14423076923076922,0.5769230769230769,0.6287935670575643,0.4375,-0.05187049013448741
Portugal,2016,3,3,1,0.6666666666666666,0.18055555555555558,0.5416666666666667,0.7335856388904857,0.5172413793103448,-0.19191897222381893
Romania,2016,5,3,0,1.0,0.0,,,,
Russian Federation,2016,13,11,1,0.9090909090909091,0.04363636363636363,0.48,0.566997684941122,0.4375,-0.08699768494112203
SCAR,2016,8,9,2,0.7777777777777778,0.12703703703703703,0.5716666666666667,0.6108667275000186,0.50975,-0.039200060833351924
South Africa,2016,8,9,1,0.8888888888888888,0.06222222222222223,0.56,0.6365624768847038,0.47058823529411764,-0.07656247688470375
Spain,2016,8,8,1,0.875,0.0859375,0.6875,0.587211573100784,0.4375,0.10028842689921602
Sweden,2016,4,5,1,0.8,0.12631578947368421,0.631578947368421,0.6564653436000318,0.5,-0.02488639623161082
UNEP,2016,3,2,0,1.0,0.0,,,,
Ukraine,2016,7,4,1,0.75,0.125,0.5,0.6047526193633952,0.3846153846153846,-0.1047526193633952
United Kingdom,2016,13,15,2,0.8666666666666667,0.06383333333333334,0.47875,0.5928794963792567,0.4769736842105263,-0.11412949637925673
United States,2016,11,11,1,0.9090909090909091,0.05785123966942149,0.6363636363636364,0.583695560659315,0.4545454545454546,0.052668075704321304
Uruguay,2016,9,5,1,0.8,0.1,0.5,0.5919931885278701,0.4545454545454546,-0.09199318852787008
Venezuela,2016,3,3,0,1.0,0.0,,,,
WMO,2016,3,6,3,0.5,0.3211538461538462,0.6423076923076924,0.663447514901916,0.5638950160547257,-0.021139822594223645
ASOC,2017,10,11,1,0.9090909090909091,0.04958677685950413,0.5454545454545454,0.5966262143220468,0.44999999999999996,-0.05117166886750135
ATS,2017,1,1,0,1.0,0.0,,,,
Argentina,2017,12,13,2,0.8461538461538461,0.08920491273432449,0.5798319327731092,0.5862969128083019,0.4914772727272727,-0.006464980035192691
Australia,2017,13,15,3,0.8,0.09621568627450981,0.4810784313725491,0.5711234120342132,0.4760630341880342,-0.09004498066166416
Austria,2017,1,1,0,1.0,0.0,,,,
Belarus,2017,5,7,2,0.7142857142857143,0.15584415584415584,0.5454545454545454,0.6693665282486276,0.539923076923077,-0.12391198279408222
Belgium,2017,9,10,2,0.8,0.10425,0.52125,0.6174387531517183,0.5085227272727273,-0.09618875315171826
Brazil,2017,9,8,0,1.0,0.0,,,,
Bulgaria,2017,3,2,0,1.0,0.0,,,,
CCAMLR,2017,4,4,0,1.0,0.0,,,,
COMNAP,2017,13,13,1,0.9230769230769231,0.03496503496503497,0.4545454545454546,0.5911378477061887,0.4545454545454546,-0.13659239316073413
Canada,2017,2,2,0,1.0,0.0,,,,
Chile,2017,10,12,3,0.75,0.131875,0.5275,0.5908030778805373,0.5019070855614973,-0.06330307788053735
China,2017,7,7,1,0.8571428571428571,0.07142857142857142,0.5,0.6221222202479916,0.4666666666666667,-0.12212222024799158
Colombia,2017,5,5,0,1.0,0.0,,,,
Czechia,2017,5,5,0,1.0,0.0,,,,
Ecuador,2017,5,7,3,0.5714285714285714,0.20292207792207792,0.47348484848484845,0.6214081638080277,0.5293042929292929,-0.1479233153231792
Finland,2017,5,6,2,0.6666666666666666,0.2152777777777778,0.6458333333333334,0.6526895114055992,0.5414743589743589,-0.006856178072265795
France,2017,13,12,0,1.0,0.0,,,,
Germany,2017,9,11,2,0.8181818181818182,0.09477272727272727,0.52125,0.5932377694078278,0.49,-0.0719877694078278
IAATO,2017,9,8,0,1.0,0.0,,,,
IHO,2017,3,3,0,1.0,0.0,,,,
IMO,2017,1,1,0,1.0,0.0,,,,
IPCC,2017,1,1,0,1.0,0.0,,,,
India,2017,8,8,0,1.0,0.0,,,,
Italy,2017,6,8,2,0.75,0.14204545454545453,0.5681818181818181,0.6413824240943569,0.5255658709106985,-0.07320060591253874
Japan,2017,6,6,1,0.8333333333333334,0.11458333333333333,0.6875,0.6017774053532674,0.3846153846153846,0.0857225946467326
Korea (ROK),2017,8,9,1,0.8888888888888888,0.05333333333333333,0.48,0.6036538688927527,0.4482758620689655,-0.12365386889275276
Malaysia,2017,3,3,0,1.0,0.0,,,,
Monaco,2017,1,2,1,0.5,0.28125,0.5625,0.7528250839130977,0.5625,-0.19032508391309766
Netherlands,2017,8,7,1,0.8571428571428571,0.08241758241758242,0.5769230769230769,0.6010247957577812,0.4545454545454546,-0.024101718834704355
New Zealand,2017,17,14,1,0.9285714285714286,0.03125,0.4375,0.5694470778376458,0.4375,-0.1319470778376458
Norway,2017,13,12,0,1.0,0.0,,,,
Peru,2017,1,4,3,0.25,0.5284690799396682,0.7046254399195576,0.716548279913182,0.5832386363636364,-0.011922839993624423
Poland,2017,4,6,2,0.6666666666666666,0.19791666666666666,0.59375,0.6355872297771799,0.5068509615384615,-0.04183722977717985
Portugal,2017,3,3,0,1.0,0.0,,,,
Romania,2017,3,3,1,0.6666666666666666,0.1282051282051282,0.3846153846153846,0.633488149350205,0.4603365384615385,-0.24887276473482045
Russian Federation,2017,11,13,2,0.8461538461538461,0.08012820512820513,0.5208333333333334,0.5930009192397404,0.4686508082856967,-0.07216758590640704
SCAR,2017,9,10,2,0.8,0.10083333333333333,0.5041666666666667,0.611235768541803,0.5107916666666666,-0.1070691018751363
South Africa,2017,9,8,0,1.0,0.0,,,,
Spain,2017,8,8,1,0.875,0.0703125,0.5625,0.5923206434214694,0.4375,-0.029820643421469395
Sweden,2017,5,6,1,0.8333333333333334,0.10416666666666667,0.625,0.6306683672164816,0.4482758620689655,-0.005668367216481562
Türkiye,2017,1,4,3,0.25,0.4174679487179487,0.5566239316239315,0.7865754126142057,0.6399038461538462,-0.22995148099027418
Ukraine,2017,4,3,0,1.0,0.0,,,,
United Kingdom,2017,15,16,2,0.875,0.05228365384615385,0.4182692307692308,0.5959391087791963,0.47688970588235297,-0.17766987800996553
United States,2017,11,13,2,0.8461538461538461,0.08522727272727272,0.5539772727272727,0.5893005164453621,0.5,-0.03532324371808937
Uruguay,2017,5,5,0,1.0,0.0,,,,
Venezuela,2017,3,3,0,1.0,0.0,,,,
WMO,2017,6,7,1,0.8571428571428571,0.0773809523809524,0.5416666666666667,0.6651598053338071,0.4545454545454546,-0.1234931386671404
ASOC,2018,11,9,2,0.7777777777777778,0.13636363636363635,0.6136363636363635,0.5804603697055142,0.49988636363636363,0.03317599393084936
Argentina,2018,13,15,3,0.8,0.08667557932263815,0.43337789661319076,0.5627331373816093,0.4956105169340464,-0.1293552407684186
Australia,2018,15,12,2,0.8333333333333334,0.09027777777777778,0.5416666666666666,0.5679865024216825,0.48048076923076927,-0.02631983575501584
Belarus,2018,7,8,2,0.75,0.13386363636363635,0.5354545454545454,0.6271292745878192,0.49208041958041954,-0.09167472913327379
Belgium,2018,10,10,1,0.9,0.03846153846153846,0.3846153846153846,0.5993462799073279,0.4482758620689655,-0.21473089529194334
Brazil,2018,8,10,2,0.8,0.10709090909090908,0.5354545454545454,0.6184128959182698,0.5089954751131222,-0.08295835046372435
Bulgaria,2018,2,2,0,1.0,0.0,,,,
CCAMLR,2018,4,3,0,1.0,0.0,,,,
COMNAP,2018,13,11,0,1.0,0.0,,,,
Canada,2018,2,2,0,1.0,0.0,,,,
Chile,2018,12,12,1,0.9166666666666666,0.05333333333333334,0.64,0.5922825360935815,0.44991379310344826,0.04771746390641851
China,2018,7,8,1,0.875,0.07,0.56,0.6214197429234408,0.3846153846153846,-0.06141974292344077
Colombia,2018,5,4,0,1.0,0.0,,,,
Czechia,2018,5,5,0,1.0,0.0,,,,
Ecuador,2018,7,6,1,0.8333333333333334,0.0641025641025641,0.3846153846153846,0.6156057101448662,0.4375,-0.23099032552948162
Finland,2018,6,6,0,1.0,0.0,,,,
France,2018,12,13,4,0.6923076923076923,0.16560084652189916,0.5382027511961722,0.5868313902432173,0.5213091441060007,-0.048628639047045064
Germany,2018,11,9,0,1.0,0.0,,,,
IAATO,2018,8,7,0,1.0,0.0,,,,
IGP&I Clubs,2018,1,1,0,1.0,0.0,,,,
IHO,2018,3,1,0,1.0,0.0,,,,
IMO,2018,1,1,0,1.0,0.0,,,,
IOPC Funds,2018,1,1,0,1.0,0.0,,,,
IPCC,2018,1,1,0,1.0,0.0,,,,
Iceland,2018,1,1,0,1.0,0.0,,,,
India,2018,8,7,0,1.0,0.0,,,,
Italy,2018,8,7,1,0.8571428571428571,0.0989010989010989,0.6923076923076923,0.6389580505247927,0.4375,0.05334964178289958
Japan,2018,6,4,1,0.75,0.18,0.72,0.589987950833818,0.3846153846153846,0.13001204916618192
Kazakhstan,2018,1,1,0,1.0,0.0,,,,
Korea (ROK),2018,9,10,2,0.8,0.1550877192982456,0.775438596491228,0.5972843831040406,0.4914772727272727,0.1781542133871874
Malaysia,2018,3,2,0,1.0,0.0,,,,
Monaco,2018,2,2,0,1.0,0.0,,,,
Netherlands,2018,7,9,2,0.7777777777777778,0.1337719298245614,0.6019736842105263,0.6118070738623144,0.48155594405594404,-0.009833389651788038
New Zealand,2018,14,13,3,0.7692307692307693,0.11669580419580419,0.5056818181818182,0.572909800110865,0.4819940476190476,-0.06722798192904678
Norway,2018,12,13,2,0.8461538461538461,0.08722527472527472,0.5669642857142857,0.5875569169040898,0.4707692307692308,-0.020592631189804145
Peru,2018,4,3,0,1.0,0.0,,,,
Poland,2018,6,6,1,0.8333333333333334,0.09615384615384615,0.5769230769230769,0.6103717216313631,0.4375,-0.033448644708286235
Portugal,2018,3,3,0,1.0,0.0,,,,
Romania,2018,3,4,2,0.5,0.3269230769230769,0.6538461538461539,0.6679920183171691,0.5394230769230769,-0.01414586447101529
Russian Federation,2018,13,14,3,0.7857142857142857,0.10267857142857142,0.4791666666666667,0.6073974931013911,0.5046085021300538,-0.12823082643472444
SCAR,2018,10,9,0,1.0,0.0,,,,
South Africa,2018,8,9,1,0.8888888888888888,0.0606060606060606,0.5454545454545454,0.6408345371826849,0.4545454545454546,-0.09537999172813949
Spain,2018,8,8,0,1.0,0.0,,,,
Sweden,2018,6,6,1,0.8333333333333334,0.11403508771929825,0.6842105263157895,0.6401101729819768,0.49741379310344835,0.04410035333381268
Türkiye,2018,4,5,1,0.8,0.14166666666666666,0.7083333333333333,0.7182145225464192,0.5,-0.009881189213085895
Ukraine,2018,3,5,2,0.6,0.2972222222222222,0.7430555555555556,0.6948743788016901,0.5657894736842105,0.04818117675386546
United Kingdom,2018,16,13,0,1.0,0.0,,,,
United States,2018,13,14,3,0.7857142857142857,0.12034840159840159,0.5616258741258741,0.5764784647478306,0.49615384615384617,-0.01485259062195654
Uruguay,2018,5,4,1,0.75,0.13541666666666669,0.5416666666666667,0.6275754833868491,0.4482758620689655,-0.08590881672018236
Venezuela,2018,3,2,0,1.0,0.0,,,,
WMO,2018,7,6,0,1.0,0.0,,,,
ACAP,2019,1,1,0,1.0,0.0,,,,
ASOC,2019,9,9,1,0.8888888888888888,0.059829059829059825,0.5384615384615384,0.5951810920879886,0.44999999999999996,-0.0567195536264502
Argentina,2019,15,13,1,0.9230769230769231,0.038461538461538464,0.5,0.5954809987039756,0.4545454545454546,-0.09548099870397564
Australia,2019,12,13,2,0.8461538461538461,0.07834319526627218,0.5092307692307692,0.5727233652879185,0.46875,-0.0634925960571493
Belarus,2019,8,9,1,0.8888888888888888,0.05555555555555555,0.5,0.6015943171397479,0.3846153846153846,-0.10159431713974787
Belgium,2019,10,8,2,0.75,0.15192307692307694,0.6076923076923078,0.6061906728329142,0.5194030825496342,0.0015016348593935858
Brazil,2019,10,8,0,1.0,0.0,,,,
Bulgaria,2019,2,3,1,0.6666666666666666,0.1282051282051282,0.3846153846153846,0.6757133081768236,0.5172413793103448,-0.29109792356143904
CCAMLR,2019,3,4,1,0.75,0.2,0.8,0.7510917014020461,0.5769230769230769,0.04890829859795398
COMNAP,2019,11,10,1,0.9,0.04375,0.4375,0.6280910382476318,0.47058823529411764,-0.1905910382476318
Canada,2019,2,2,0,1.0,0.0,,,,
Chile,2019,12,11,0,1.0,0.0,,,,
China,2019,8,8,1,0.875,0.058333333333333334,0.4666666666666667,0.6083385639693035,0.3846153846153846,-0.14167189730263685
Colombia,2019,4,5,1,0.8,0.1411764705882353,0.7058823529411764,0.7033266312039266,0.47058823529411764,0.0025557217372498275
Czechia,2019,5,6,1,0.8333333333333334,0.09649122807017545,0.5789473684210527,0.6284860427004937,0.4482758620689655,-0.04953867427944103
Ecuador,2019,6,6,1,0.8333333333333334,0.0625,0.375,0.62240113977188,0.47058823529411764,-0.24740113977188005
Finland,2019,6,6,1,0.8333333333333334,0.09999999999999999,0.6,0.6256575860507416,0.46947261663286005,-0.025657586050741643
France,2019,13,10,1,0.9,0.06,0.6,0.5770992765312691,0.4375,0.022900723468730844
Germany,2019,9,9,2,0.7777777777777778,0.13076923076923075,0.5884615384615384,0.5997197382558991,0.4995,-0.011258199794360713
IAATO,2019,7,7,2,0.7142857142857143,0.17965367965367965,0.6287878787878788,0.6148747705247197,0.4977272727272727,0.013913108263159057
IGP&I Clubs,2019,1,1,0,1.0,0.0,,,,
IHO,2019,1,1,0,1.0,0.0,,,,
IMO,2019,1,1,0,1.0,0.0,,,,
IOPC Funds,2019,1,1,0,1.0,0.0,,,,
IPCC,2019,1,1,0,1.0,0.0,,,,
Iceland,2019,1,1,0,1.0,0.0,,,,
India,2019,7,7,1,0.8571428571428571,0.05494505494505494,0.3846153846153846,0.6160923173851165,0.3846153846153846,-0.2314769327697319
Italy,2019,7,9,2,0.7777777777777778,0.11393939393939394,0.5127272727272727,0.6306339746233802,0.5098958333333333,-0.11790670189610752
Japan,2019,4,5,1,0.8,0.1375,0.6875,0.6416795323928944,0.49741379310344835,0.045820467607105564
Kazakhstan,2019,1,1,0,1.0,0.0,,,,
Korea (ROK),2019,10,12,2,0.8333333333333334,0.08570075757575757,0.5142045454545454,0.593819005160498,0.4968465049771765,-0.0796144597059526
Malaysia,2019,2,1,0,1.0,0.0,,,,
Monaco,2019,2,3,1,0.6666666666666666,0.20833333333333334,0.625,0.7305396799208052,0.5625,-0.10553967992080515
Netherlands,2019,9,9,2,0.7777777777777778,0.12268518518518519,0.5520833333333334,0.5919385860394187,0.4813701923076923,-0.039855252706085365
New Zealand,2019,13,14,2,0.8571428571428571,0.07446428571428572,0.52125,0.5745044037520963,0.49,-0.053254403752096335
Norway,2019,13,13,2,0.8461538461538461,0.0776192133658197,0.504524886877828,0.5724677080694829,0.4739694960212202,-0.06794282119165485
Peru,2019,3,5,2,0.6,0.22598039215686275,0.5649509803921569,0.7210513549339881,0.5825226244343891,-0.15610037454183123
Poland,2019,6,8,2,0.75,0.14204545454545453,0.5681818181818181,0.6273556125967197,0.5391666666666667,-0.05917379441490156
Portugal,2019,3,7,4,0.42857142857142855,0.4098901098901098,0.7173076923076922,0.7314366434571176,0.6304807692307692,-0.014128951149425362
Romania,2019,4,4,0,1.0,0.0,,,,
Russian Federation,2019,14,9,1,0.8888888888888888,0.05555555555555555,0.5,0.6022543900336523,0.45104895104895115,-0.10225439003365233
SCAR,2019,9,12,3,0.75,0.12999084249084247,0.5199633699633699,0.5876967660804375,0.49612179487179486,-0.06773339611706763
South Africa,2019,9,7,1,0.8571428571428571,0.0989010989010989,0.6923076923076923,0.623961277315617,0.4545454545454546,0.06834641499207528
Spain,2019,8,10,3,0.7,0.1692307692307692,0.564102564102564,0.5981897251518395,0.5204023279352227,-0.03408716104927556
Sweden,2019,6,6,1,0.8333333333333334,0.08333333333333333,0.5,0.6309029431403324,0.5,-0.13090294314033235
Türkiye,2019,5,5,1,0.8,0.1,0.5,0.6604520986113278,0.4985294117647059,-0.1604520986113278
Ukraine,2019,5,7,2,0.7142857142857143,0.17264314632735683,0.604251012145749,0.6262536257270243,0.525705329153605,-0.02200261358127531
United Kingdom,2019,13,12,1,0.9166666666666666,0.04487179487179487,0.5384615384615384,0.6026115492327085,0.4545454545454546,-0.06415001077117011
United States,2019,14,11,0,1.0,0.0,,,,
Uruguay,2019,4,5,1,0.8,0.1,0.5,0.647211046930988,0.4375,-0.14721104693098797
Venezuela,2019,2,2,0,1.0,0.0,,,,
WMO,2019,6,6,1,0.8333333333333334,0.08333333333333333,0.5,0.67600520241253,0.4482758620689655,-0.17600520241253004
ACAP,2020,1,1,0,1.0,0.0,,,,
ASOC,2020,9,8,0,1.0,0.0,,,,
Argentina,2020,13,13,1,0.9230769230769231,0.04395604395604395,0.5714285714285714,0.5835865816878281,0.4375,-0.012158010259256669
Australia,2020,13,11,0,1.0,0.0,,,,
Belarus,2020,9,7,0,1.0,0.0,,,,
Belgium,2020,8,7,1,0.8571428571428571,0.08241758241758242,0.5769230769230769,0.5963779226436173,0.46606060606060606,-0.01945484572054046
Brazil,2020,8,10,2,0.8,0.09635627530364373,0.4817813765182186,0.6284106720812016,0.4837339743589743,-0.146629295562983
Bulgaria,2020,3,2,0,1.0,0.0,,,,
CCAMLR,2020,4,3,0,1.0,0.0,,,,
COMNAP,2020,10,10,1,0.9,0.05625,0.5625,0.6128541985357976,0.44999999999999996,-0.05035419853579759
Canada,2020,2,1,0,1.0,0.0,,,,
Chile,2020,11,9,0,1.0,0.0,,,,
China,2020,8,7,0,1.0,0.0,,,,
Colombia,2020,5,5,0,1.0,0.0,,,,
Czechia,2020,6,3,0,1.0,0.0,,,,
Ecuador,2020,6,7,1,0.8571428571428571,0.05494505494505494,0.3846153846153846,0.6288720066847615,0.4375,-0.24425662206937693
Estonia,2020,1,1,0,1.0,0.0,,,,
Finland,2020,6,5,0,1.0,0.0,,,,
France,2020,10,10,0,1.0,0.0,,,,
Germany,2020,9,9,1,0.8888888888888888,0.04861111111111111,0.4375,0.5840344792124711,0.4545454545454546,-0.1465344792124711
IAATO,2020,7,7,0,1.0,0.0,,,,
ICAO,2020,1,1,0,1.0,0.0,,,,
IGP&I Clubs,2020,1,1,0,1.0,0.0,,,,
IHO,2020,1,1,0,1.0,0.0,,,,
IMO,2020,1,1,0,1.0,0.0,,,,
IOPC Funds,2020,1,1,0,1.0,0.0,,,,
IPCC,2020,1,1,0,1.0,0.0,,,,
Iceland,2020,1,1,0,1.0,0.0,,,,
India,2020,7,6,0,1.0,0.0,,,,
Italy,2020,9,9,0,1.0,0.0,,,,
Japan,2020,5,4,0,1.0,0.0,,,,
Kazakhstan,2020,1,1,0,1.0,0.0,,,,
Korea (ROK),2020,12,12,0,1.0,0.0,,,,
Malaysia,2020,1,1,0,1.0,0.0,,,,
Monaco,2020,3,3,0,1.0,0.0,,,,
Netherlands,2020,9,9,1,0.8888888888888888,0.06432748538011696,0.5789473684210527,0.6053090587084529,0.4545454545454546,-0.026361690287400208
New Zealand,2020,14,11,0,1.0,0.0,,,,
Norway,2020,13,14,3,0.7857142857142857,0.11017857142857143,0.5141666666666667,0.5803137321040466,0.4870226244343892,-0.06614706543737991
Peru,2020,5,5,0,1.0,0.0,,,,
Poland,2020,8,8,0,1.0,0.0,,,,
Portugal,2020,7,6,0,1.0,0.0,,,,
Romania,2020,4,4,0,1.0,0.0,,,,
Russian Federation,2020,9,9,2,0.7777777777777778,0.09134615384615384,0.4110576923076923,0.6183520602973589,0.4966903785869303,-0.2072943679896666
SCAR,2020,12,12,0,1.0,0.0,,,,
South Africa,2020,7,6,0,1.0,0.0,,,,
Spain,2020,10,11,1,0.9090909090909091,0.03977272727272727,0.4375,0.5865330702712468,0.4375,-0.1490330702712468
Sweden,2020,6,5,0,1.0,0.0,,,,
Türkiye,2020,5,4,0,1.0,0.0,,,,
Ukraine,2020,7,6,0,1.0,0.0,,,,
United Kingdom,2020,12,12,1,0.9166666666666666,0.046875,0.5625,0.5974720068237044,0.46153846153846156,-0.03497200682370438
United States,2020,11,10,1,0.9,0.05384615384615384,0.5384615384615384,0.5770025786417774,0.4375,-0.03854104018023896
Uruguay,2020,5,5,0,1.0,0.0,,,,
Venezuela,2020,2,2,0,1.0,0.0,,,,
WMO,2020,6,6,0,1.0,0.0,,,,
ACAP,2021,1,1,0,1.0,0.0,,,,
ASOC,2021,8,11,3,0.7272727272727273,0.1595804195804196,0.5851282051282052,0.6149607246309219,0.5301042095159741,-0.029832519502716703
Argentina,2021,13,12,0,1.0,0.0,,,,
Australia,2021,11,15,5,0.6666666666666666,0.1656247086247086,0.4968741258741258,0.5715811148334424,0.5052744252873562,-0.0747069889593166
Belarus,2021,7,8,2,0.75,0.12653186274509803,0.5061274509803921,0.6328825930310571,0.5044726107226107,-0.12675514205066496
Belgium,2021,7,8,2,0.75,0.13849431818181818,0.5539772727272727,0.6036553748693835,0.48303030303030303,-0.04967810214211077
Brazil,2021,10,9,1,0.8888888888888888,0.041666666666666664,0.375,0.613408670798793,0.4666666666666667,-0.23840867079879302
Bulgaria,2021,2,3,1,0.6666666666666666,0.18055555555555558,0.5416666666666667,0.7510595711759503,0.5,-0.2093929045092836
CCAMLR,2021,3,3,0,1.0,0.0,,,,
COMNAP,2021,10,8,1,0.875,0.0673076923076923,0.5384615384615384,0.614425826685236,0.44999999999999996,-0.0759642882236976
Canada,2021,1,4,3,0.25,0.5192307692307692,0.6923076923076922,0.8009423445328617,0.6248931623931624,-0.10863465222516955
Chile,2021,9,9,2,0.7777777777777778,0.11988304093567252,0.5394736842105263,0.6108130966801072,0.5,-0.07133941246958087
China,2021,7,7,1,0.8571428571428571,0.07142857142857142,0.5,0.5974374401851662,0.4375,-0.0974374401851662
Colombia,2021,5,7,2,0.7142857142857143,0.15384615384615383,0.5384615384615384,0.700504072706145,0.5592611626878868,-0.16204253424460657
Czechia,2021,3,3,0,1.0,0.0,,,,
Ecuador,2021,7,7,0,1.0,0.0,,,,
Estonia,2021,1,1,0,1.0,0.0,,,,
Finland,2021,5,6,1,0.8333333333333334,0.0784313725490196,0.47058823529411764,0.632227154662266,0.47058823529411764,-0.16163891936814834
France,2021,10,10,2,0.8,0.10625,0.53125,0.5862408340391859,0.4673318965517242,-0.05499083403918592
Germany,2021,9,12,3,0.75,0.14442401960784312,0.5776960784313726,0.5989112245878979,0.5114019379313497,-0.02121514615652531
IAATO,2021,7,7,1,0.8571428571428571,0.06428571428571428,0.44999999999999996,0.6074047811384018,0.47850000000000004,-0.15740478113840184
ICAO,2021,1,1,0,1.0,0.0,,,,
IGP&I Clubs,2021,1,1,0,1.0,0.0,,,,
IHO,2021,1,1,0,1.0,0.0,,,,
IMO,2021,1,1,0,1.0,0.0,,,,
IOPC Funds,2021,1,1,0,1.0,0.0,,,,
Iceland,2021,1,1,0,1.0,0.0,,,,
India,2021,6,6,1,0.8333333333333334,0.07291666666666667,0.4375,0.6048280270523931,0.4666666666666667,-0.16732802705239314
Italy,2021,9,11,4,0.6363636363636364,0.20782634032634031,0.5715224358974359,0.6112605167862901,0.5154145951242808,-0.03973808088885422
