paper_id,archive_categories,category_count,primary_concern,assignment_method,conditional_information,conditional_probability,marginal_idf,runner_up,runner_up_information,information_margin,full_bundle_support,remainder_support,conditional_tie_count,collector_first_match,matches_collector_first_match
3850,Environmental Protection General	Fauna and Flora_General,2,Fauna and Flora_General,conditional_information,1.9834614947074458,0.1375921375921376,3.3657756107821735,Environmental Protection General,1.3995983267462535,0.5838631679611923,56,407,1,Environmental Protection General,False
3814,Exchange of Information	Operational issues,2,Exchange of Information,conditional_information,2.86670201381026,0.05688622754491018,2.9946678774982045,Operational issues,2.8516187715989316,0.015083242211328507,19,334,1,Exchange of Information,True
4916,Fauna and Flora_General	Marine living resources,2,Marine living resources,conditional_information,4.038655656361512,0.01762114537444934,4.919524617355686,Fauna and Flora_General,2.4849066497880004,1.5537490065735118,4,227,1,Fauna and Flora_General,False
3834,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
4905,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
3835,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
3842,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
3852,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
3851,Management Plans,1,Management Plans,single_archive_category,2.6704282093126257,0.06922257720979766,2.6704282093126257,,,,455,6573,1,Management Plans,True
4915,Opening statements,1,Opening statements,single_archive_category,3.093632141758172,0.045336984634109234,3.093632141758172,,,,298,6573,1,Opening statements,True
3810,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
3809,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
3813,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
3818,Operation of the Antarctic Treaty system General	Science issues,2,Operation of the Antarctic Treaty system General,conditional_information,4.818936575489704,0.008075370121130552,2.6529985741773423,Science issues,4.345967584858179,0.4729689906315251,6,743,1,Operation of the Antarctic Treaty system General,True
4913,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
4914,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
3838,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
4912,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
3839,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
4909,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
4911,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
4917,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
3815,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3817,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3820,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3821,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3822,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3824,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3825,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3828,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3831,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3832,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3833,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3841,Operational issues	Science issues,2,Operational issues,conditional_information,2.947134398588113,0.052489905787348586,2.979584635286876,Science issues,2.147579346847054,0.7995550517410588,39,743,1,Operational issues,True
4907,Operational issues	Science issues,2,Operational issues,conditional_information,2.947134398588113,0.052489905787348586,2.979584635286876,Science issues,2.147579346847054,0.7995550517410588,39,743,1,Operational issues,True
4908,Operational issues	Science issues,2,Operational issues,conditional_information,2.947134398588113,0.052489905787348586,2.979584635286876,Science issues,2.147579346847054,0.7995550517410588,39,743,1,Operational issues,True
3848,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3849,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
3823,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
3826,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
3830,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
3837,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
3840,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
5248,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5249,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5250,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5253,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5278,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5260,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5270,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5261,Comprehensive Environmental Evaluations,1,Comprehensive Environmental Evaluations,single_archive_category,3.8139918858430018,0.022059942187737713,3.8139918858430018,,,,145,6573,1,Comprehensive Environmental Evaluations,True
5268,Cooperation with Other Organisations	Institutional and legal matters	Operation of the Antarctic Treaty system General,3,Cooperation with Other Organisations,conditional_information,1.7047480922384253,0.18181818181818182,3.462849459473995,Institutional and legal matters,1.0986122886681098,0.6061358035703155,2,11,1,Cooperation with Other Organisations,True
5273,Cooperation with Other Organisations	Institutional and legal matters	Operation of the Antarctic Treaty system General,3,Cooperation with Other Organisations,conditional_information,1.7047480922384253,0.18181818181818182,3.462849459473995,Institutional and legal matters,1.0986122886681098,0.6061358035703155,2,11,1,Cooperation with Other Organisations,True
5276,Environmental Protection General	Operational issues,2,Operational issues,conditional_information,3.9293716437627593,0.019656019656019656,2.979584635286876,Environmental Protection General,3.7316994512968646,0.19767219246589463,8,407,1,Environmental Protection General,False
5246,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
5256,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
5267,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
5255,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5257,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5258,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5259,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5262,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5265,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
5266,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
5254,Management Plans,1,Management Plans,single_archive_category,2.6704282093126257,0.06922257720979766,2.6704282093126257,,,,455,6573,1,Management Plans,True
5907,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5271,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5272,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5247,Operation of the Antarctic Treaty system General	Operational issues,2,Operational issues,conditional_information,4.345967584858179,0.012958963282937365,2.979584635286876,Operation of the Antarctic Treaty system General,4.019381523748645,0.32658606110953325,6,463,1,Operation of the Antarctic Treaty system General,False
5251,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5252,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5264,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5274,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5275,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
5245,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
5263,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
5277,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
5269,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6271,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
6276,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
6278,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
6279,Cooperation with Other Organisations	Operation of the Antarctic Treaty system General,2,Cooperation with Other Organisations,conditional_information,4.345967584858179,0.012958963282937365,3.462849459473995,Operation of the Antarctic Treaty system General,3.536116699561526,0.8098508852966528,6,463,1,Cooperation with Other Organisations,True
6290,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
6266,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
6268,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
6269,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
6274,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
6256,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6262,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6263,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6265,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6277,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6285,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6255,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6264,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6267,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6280,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6286,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6288,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6284,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6687,Operation of the Antarctic Treaty system Reports,1,Operation of the Antarctic Treaty system Reports,single_archive_category,2.8143747189656425,0.0599421877377149,2.8143747189656425,,,,394,6573,1,Operation of the Antarctic Treaty system Reports,True
6257,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6260,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6272,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6281,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6282,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6259,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
6155,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
6156,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
6144,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
6145,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
6146,Cooperation with Other Organisations,1,Cooperation with Other Organisations,single_archive_category,3.462849459473995,0.031340331659820475,3.462849459473995,,,,206,6573,1,Cooperation with Other Organisations,True
6167,Drilling,1,Drilling,single_archive_category,5.35673842377843,0.004716263502205994,5.35673842377843,,,,31,6573,1,Drilling,True
6163,Educational issues,1,Educational issues,single_archive_category,3.554283665433627,0.028601856077894415,3.5542836654336267,,,,188,6573,1,Educational issues,True
6170,Environmental Protection General	Historic Sites and Monuments,2,Historic Sites and Monuments,conditional_information,4.622518824322705,0.009828009828009828,3.649062071760916,Environmental Protection General,3.7553691953827695,0.8671496289399352,4,407,1,Environmental Protection General,False
6176,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
6152,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5412,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5414,Historic Sites and Monuments,1,Historic Sites and Monuments,single_archive_category,3.6490620717609166,0.02601551802829758,3.649062071760916,,,,171,6573,1,Historic Sites and Monuments,True
5417,Human Footprint and wilderness values,1,Human Footprint and wilderness values,single_archive_category,4.647590901872044,0.009584664536741214,4.647590901872044,,,,63,6573,1,Human Footprint and wilderness values,True
6147,Inspections,1,Inspections,single_archive_category,4.216014649760194,0.014757340635934885,4.216014649760194,,,,97,6573,1,Inspections,True
6168,Inspections,1,Inspections,single_archive_category,4.216014649760194,0.014757340635934885,4.216014649760194,,,,97,6573,1,Inspections,True
6164,Management Plans,1,Management Plans,single_archive_category,2.6704282093126257,0.06922257720979766,2.6704282093126257,,,,455,6573,1,Management Plans,True
6175,Marine Protected Areas,1,Marine Protected Areas,single_archive_category,4.631842544903904,0.00973680206907044,4.631842544903904,,,,64,6573,1,Marine Protected Areas,True
6142,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6148,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6149,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6150,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6157,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6160,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6165,Operation of the Antarctic Treaty system General,1,Operation of the Antarctic Treaty system General,single_archive_category,2.652998574177342,0.07043967746843147,2.6529985741773423,,,,463,6573,1,Operation of the Antarctic Treaty system General,True
6141,Operation of the Antarctic Treaty system The Secretariat,1,Operation of the Antarctic Treaty system The Secretariat,single_archive_category,4.556619123666317,0.010497489730716568,4.556619123666317,,,,69,6573,1,Operation of the Antarctic Treaty system The Secretariat,True
6151,Operation of the Antarctic Treaty system The Secretariat,1,Operation of the Antarctic Treaty system The Secretariat,single_archive_category,4.556619123666317,0.010497489730716568,4.556619123666317,,,,69,6573,1,Operation of the Antarctic Treaty system The Secretariat,True
6171,Operation of the Antarctic Treaty system The Secretariat,1,Operation of the Antarctic Treaty system The Secretariat,single_archive_category,4.556619123666317,0.010497489730716568,4.556619123666317,,,,69,6573,1,Operation of the Antarctic Treaty system The Secretariat,True
6174,Operation of the Antarctic Treaty system The Secretariat,1,Operation of the Antarctic Treaty system The Secretariat,single_archive_category,4.556619123666317,0.010497489730716568,4.556619123666317,,,,69,6573,1,Operation of the Antarctic Treaty system The Secretariat,True
6140,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6143,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6153,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6159,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6162,Operational issues,1,Operational issues,single_archive_category,2.979584635286876,0.050813935797961354,2.979584635286876,,,,334,6573,1,Operational issues,True
6154,Safety and Operations in Antarctica,1,Safety and Operations in Antarctica,single_archive_category,2.8611364848736818,0.05720371215578883,2.8611364848736818,,,,376,6573,1,Safety and Operations in Antarctica,True
6158,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
6161,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
6172,Tourism and NG_Activities,1,Tourism and NG_Activities,single_archive_category,2.2627677106410258,0.10406207211319032,2.2627677106410258,,,,684,6573,1,Tourism and NG_Activities,True
5875,Comprehensive Environmental Evaluations	Environmental Impact Assessment EIA Other EIA Matters,2,Comprehensive Environmental Evaluations,conditional_information,3.4431615807611875,0.0319634703196347,3.8139918858430018,Environmental Impact Assessment EIA Other EIA Matters,3.030823593365261,0.4123379873959263,7,219,1,Comprehensive Environmental Evaluations,True
5877,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
8129,Environmental Protection General,1,Environmental Protection General,single_archive_category,2.7819124428209814,0.06191997565799483,2.7819124428209814,,,,407,6573,1,Environmental Protection General,True
11064,Operation of the Antarctic Treaty system The Secretariat,1,Operation of the Antarctic Treaty system The Secretariat,single_archive_category,4.556619123666317,0.010497489730716568,4.556619123666317,,,,69,6573,1,Operation of the Antarctic Treaty system The Secretariat,True
6657,Area Protection and Management Plans General,1,Area Protection and Management Plans General,single_archive_category,2.8584804408155655,0.057355849688118056,2.8584804408155655,,,,377,6573,1,Area Protection and Management Plans General,True
5909,Exchange of Information	Operation of the Antarctic Treaty system General,2,Exchange of Information,conditional_information,4.058285512406398,0.017278617710583154,2.9946678774982045,Operation of the Antarctic Treaty system General,3.716616209085536,0.34166930332086176,8,463,1,Exchange of Information,True
6658,Exchange of Information,1,Exchange of Information,single_archive_category,2.994667877498204,0.05005324813631523,2.9946678774982045,,,,329,6573,1,Exchange of Information,True
6676,Exchange of Information	Operation of the Antarctic Treaty system General	Operation of the Antarctic Treaty system Reports,3,Operation of the Antarctic Treaty system Reports,conditional_information,2.0794415416798357,0.125,2.8143747189656425,Exchange of Information,1.3862943611198906,0.6931471805599452,1,8,1,Exchange of Information,False
6656,Marine Protected Areas,1,Marine Protected Areas,single_archive_category,4.631842544903904,0.00973680206907044,4.631842544903904,,,,64,6573,1,Marine Protected Areas,True
6659,Marine living resources,1,Marine living resources,single_archive_category,4.919524617355686,0.00730260155180283,4.919524617355686,,,,48,6573,1,Marine living resources,True
6675,Mineral resources,1,Mineral resources,single_archive_category,4.730282617717157,0.008823976875095086,4.730282617717157,,,,58,6573,1,Mineral resources,True
